type,lr,epoch,hidden/loss,knn/MSE,precision,recall
cf,0.0001,12, 'hidden_sigmoid',500.0,0.469536423841,0.0438164952504
prediction,0.0001,13,0.067753102343,0.041123051196,0.0701986754967,0.00566787494636
cf,0.0001,13, 'hidden_sigmoid',500.0,0.488410596026,0.0463257007827
prediction,0.0001,14,0.072873681497,0.038384724408,0.0897350993377,0.00677037449118
cf,0.0001,14, 'hidden_sigmoid',500.0,0.536092715232,0.0544727671525
prediction,0.0001,15,0.061972564134,0.043236847966,0.0827814569536,0.00717907393453
cf,0.0001,15, 'hidden_sigmoid',500.0,0.52119205298,0.0518990798915
prediction,0.0001,16,0.064125331644,0.041999235749,0.0913907284768,0.0064905121825
cf,0.0001,16, 'hidden_sigmoid',500.0,0.521523178808,0.0517882337379
prediction,0.0001,17,0.057764163575,0.038525719195,0.0923841059603,0.00623523430125
cf,0.0001,17, 'hidden_sigmoid',500.0,0.528145695364,0.054578427913
prediction,0.0001,18,0.061508337561,0.045166183263,0.0923841059603,0.00552660416061
cf,0.0001,18, 'hidden_sigmoid',500.0,0.483774834437,0.0464899119767
prediction,0.0001,19,0.06053406726,0.047164775431,0.0864238410596,0.00619201225615
cf,0.0001,19, 'hidden_sigmoid',500.0,0.532450331126,0.0537393714062
prediction,0.0001,20,0.057348529115,0.055849220603,0.073178807947,0.0059722128987
cf,0.0001,20, 'hidden_sigmoid',500.0,0.536754966887,0.0540494585321
prediction,0.0001,21,0.057886403149,0.038332164287,0.0920529801325,0.00737909376147
cf,0.0001,21, 'hidden_sigmoid',500.0,0.52582781457,0.0519875019573
prediction,0.0001,22,0.057186294442,0.039137069135,0.0854304635762,0.00656717857654
cf,0.0001,22, 'hidden_sigmoid',500.0,0.541721854305,0.0553604319505
prediction,0.0001,23,0.057913132107,0.037543747574,0.0884105960265,0.00691769220476
cf,0.0001,23, 'hidden_sigmoid',500.0,0.522516556291,0.0524955707382
prediction,0.0001,24,0.058286939007,0.037208154797,0.0791390728477,0.00575306778407
cf,0.0001,24, 'hidden_sigmoid',500.0,0.508609271523,0.0500280769495
prediction,0.0001,25,0.053635604106,0.038892626762,0.0860927152318,0.00632109461379
cf,0.0001,25, 'hidden_sigmoid',500.0,0.527152317881,0.0526080371433
prediction,0.0001,26,0.052099657268,0.056325126439,0.0715231788079,0.00526612672794
cf,0.0001,26, 'hidden_sigmoid',500.0,0.538741721854,0.0551985220364
prediction,0.0001,27,0.05647407644,0.038938853889,0.0887417218543,0.00629065312627
cf,0.0001,27, 'hidden_sigmoid',500.0,0.524503311258,0.0523877252993
prediction,0.0001,28,0.053564631595,0.042643427848,0.0751655629139,0.00524611213871
cf,0.0001,28, 'hidden_sigmoid',500.0,0.521854304636,0.0530552447836
prediction,0.0001,29,0.055385595808,0.045456953346,0.0774834437086,0.00620388071658
cf,0.0001,29, 'hidden_sigmoid',500.0,0.52582781457,0.0521582271234
prediction,0.0001,30,0.051973171341,0.039109360426,0.0811258278146,0.00667787442353
cf,0.0001,30, 'hidden_sigmoid',200.0,0.523178807947,0.0538296861658
prediction,1e-05,1,0.14400969522,0.11741788685,0.082119205298,0.00561765155129
cf,1e-05,1, 'hidden',200.0,0.475496688742,0.0520209146733
prediction,1e-05,2,0.1372051579,0.1114866212,0.0844370860927,0.00603059381611
cf,1e-05,2, 'hidden',200.0,0.476490066225,0.0520502139659
prediction,1e-05,3,0.13042815086,0.10568643361,0.0844370860927,0.00600114705279
cf,1e-05,3, 'hidden',200.0,0.479801324503,0.0526779150004
prediction,1e-05,4,0.12383047567,0.10010442137,0.0841059602649,0.00602775381664
cf,1e-05,4, 'hidden',200.0,0.480463576159,0.0523680099531
prediction,1e-05,5,0.1174252119,0.094694405794,0.0834437086093,0.00595163722861
cf,1e-05,5, 'hidden',200.0,0.476821192053,0.0520335633963
prediction,1e-05,6,0.11132750679,0.089533910155,0.0847682119205,0.00587713176414
cf,1e-05,6, 'hidden',200.0,0.479801324503,0.0520689945493
prediction,1e-05,7,0.10536975833,0.084609955549,0.0850993377483,0.00574949834927
cf,1e-05,7, 'hidden',200.0,0.479801324503,0.0521778962231
prediction,1e-05,8,0.09973254131,0.079938560724,0.0844370860927,0.00567278785529
cf,1e-05,8, 'hidden',200.0,0.476821192053,0.0516065884725
prediction,1e-05,9,0.094362838719,0.075553782284,0.0850993377483,0.00581416219676
cf,1e-05,9, 'hidden',200.0,0.47582781457,0.0520740097398
prediction,1e-05,10,0.089188279249,0.07145125418,0.0867549668874,0.00590938055185
cf,1e-05,10, 'hidden',200.0,0.476821192053,0.0521194031256
prediction,1e-05,11,0.08438926725,0.067660801112,0.0854304635762,0.0057747828477
cf,1e-05,11, 'hidden',200.0,0.476490066225,0.0521643195508
prediction,1e-05,12,0.079903115828,0.064152054488,0.087417218543,0.00584782179521
cf,1e-05,12, 'hidden',200.0,0.47417218543,0.0519408418687
prediction,1e-05,13,0.075844555711,0.060891538858,0.0887417218543,0.00619214985462
cf,1e-05,13, 'hidden',200.0,0.477152317881,0.0526573911111
prediction,1e-05,14,0.071951298759,0.057950556278,0.0894039735099,0.00635406337027
cf,1e-05,14, 'hidden',200.0,0.476158940397,0.0525769196987
prediction,1e-05,15,0.06835576872,0.055268529802,0.0917218543046,0.00664516418008
cf,1e-05,15, 'hidden',200.0,0.477814569536,0.0523629556228
prediction,1e-05,16,0.065096295223,0.05287028476,0.0923841059603,0.0067525952778
cf,1e-05,16, 'hidden',200.0,0.474503311258,0.0517148981436
prediction,1e-05,17,0.062180979225,0.050707131624,0.0950331125828,0.00690352016967
cf,1e-05,17, 'hidden',200.0,0.471854304636,0.0516868502054
prediction,1e-05,18,0.05948288156,0.04883591458,0.0956953642384,0.00690729141245
cf,1e-05,18, 'hidden',200.0,0.466225165563,0.0505007504611
prediction,1e-05,19,0.057056039285,0.047111339867,0.0980132450331,0.00717188503535
cf,1e-05,19, 'hidden',200.0,0.470529801325,0.0507412318457
prediction,1e-05,20,0.054834795303,0.045632988214,0.101324503311,0.00762264784128
cf,1e-05,20, 'hidden',200.0,0.469205298013,0.0505187910243
prediction,1e-05,21,0.052937909292,0.04432677105,0.102317880795,0.00786098126502
cf,1e-05,21, 'hidden',200.0,0.469867549669,0.0509032522088
prediction,1e-05,22,0.05118226365,0.043152280151,0.103973509934,0.0080764917558
cf,1e-05,22, 'hidden',200.0,0.472847682119,0.0506441982505
prediction,1e-05,23,0.049700062626,0.042205233126,0.106953642384,0.00798772057039
cf,1e-05,23, 'hidden',200.0,0.47119205298,0.0506359025355
prediction,1e-05,24,0.048333139087,0.041267048567,0.107947019868,0.00764955081667
cf,1e-05,24, 'hidden',200.0,0.46357615894,0.0492803197931
prediction,1e-05,25,0.047224687746,0.04059630632,0.109271523179,0.00784214187715
cf,1e-05,25, 'hidden',200.0,0.466225165563,0.0494131059838
prediction,1e-05,26,0.046157074853,0.039989210665,0.110927152318,0.00813799609933
cf,1e-05,26, 'hidden',500.0,0.462913907285,0.0494128900683
prediction,1e-05,27,0.04529305471,0.039373595267,0.11357615894,0.0082572876287
cf,1e-05,27, 'hidden',500.0,0.467549668874,0.0500197264259
prediction,1e-05,28,0.044451649372,0.038946546614,0.117549668874,0.00850723555407
cf,1e-05,28, 'hidden',500.0,0.449337748344,0.0480860490242
prediction,1e-05,29,0.0438187812,0.038507644087,0.119867549669,0.00889450523412
cf,1e-05,29, 'hidden',500.0,0.438410596026,0.0466366308138
prediction,1e-05,30,0.043209075736,0.03819287195,0.122847682119,0.00897171512541
cf,1e-05,30, 'hidden',500.0,0.408278145695,0.0413572052898
